Restaurant Name,Original Menu Item,Matched food Item,Match Score,Energy (KCAL),Protein (G),Total lipid(fat) (G),Carbohydrate (G),Fiber (G),Sodium (MG),Cholesterol (MG)
The Ivy,Corn Tortilla,"['CORN TORTILLA', 'CORN TORTILLA', 'CORN TORTILLA', 'CORN TORTILLA', 'CORN TORTILLA', 'CORN TORTILLA', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS']",201.7487968,225.24,5.244400000000001,2.4595833333333337,46.9244,4.716,4596.454545454545,0.0
The Ivy,French Fries Or Mashed Potatoes,"['FRENCH - FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIED POTATOES', 'FRENCH FRIES POTATOES', 'MASHED POTATO FRIES FOR KIDS', 'SWEET POTATO FRIES FRENCH FRIED POTATOES', 'CLASSIC FRIES FRENCH FRIED POTATOES', 'CRINKLE FRIES FRENCH FRIED POTATOES', 'GOLDEN FRIES FRENCH FRIED POTATOES', 'SEASONED FRIES FRENCH FRIED POTATOES']",189.4672296,160.04347826086956,2.2300000000000004,6.012608695652173,24.56869565217391,2.3173913043478254,321.5652173913044,0.0
The Original Pantry,Philly Cheese Steak Sandwich,"['PHILLY STEAK & CHEESE STUFFED SANDWICHES', 'PHILLY CHEESE STEAK PIZZA, PHILLY CHEESE STEAK', 'PHILLY STEAK & CHEESE BURRITO, PHILLY STEAK & CHEESE', 'PHILLY CHEESE STEAK', 'PHILLY STEAK & CHEESE', 'PHILLY STEAK & CHEESE SANDWICHES, SEASONED CRUST', 'PHILLY STEAK ROLLS, PHILLY STEAK', 'PHILLY STYLE STEAK SANDWICH SAUCE', 'PHILLY CHEESE STEAK CALZONE', 'PHILLY STEAK & CHEESE WITH REDUCED FAT MOZZARELLA CHEESE, PEPPERS, ONIONS & SAUCE IN A SEASONED CRUST SANDWICHES, PHILLY STEAK & CHEESE', 'PHILLY STEAK & CHEESE WITH REDUCED FAT MOZZARELLA CHEESE, PEPPERS, ONIONS & SAUCE IN A SEASONED CRUST SANDWICHES, PHILLY STEAK & CHEESE', 'PHILLY STEAK & CHEESE WITH REDUCED FAT MOZZARELLA CHEESE, PEPPERS, ONIONS & SAUCE IN A SEASONED CRUST SANDWICHES, PHILLY STEAK & CHEESE', 'PHILLY STYLE STEAK AND FOUR CHEESE STUFFED CALZONE, PHILLY STYLE STEAK & CHEESE', 'BEEF PHILLY CHEESE STEAK KIT', 'CHICKEN PHILLY CHEESE STEAK KIT', 'BEEF PHILLY STEAK', 'CHICKEN PHILLY STEAK', 'SIRLOIN PHILLY STEAK', 'BURRITO PHILLY SANDWICH', 'PHILLY CHEESESTEAK SANDWICHES', 'SANDWICH, PHILLY CHEESESTEAK', 'PHILLY STEAK AND CHEESE BEEF STEAK, REDUCED FAT PROVOLONE & MOZZARELLA, PEPPERS & ONIONS WITH SAUCE IN A BAKED SEASONED CRUST SANDWICHES, PHILLY STEAK ANE CHEESE', 'THIN CRUST PHILLY CHEESE STEAK PIZZA', 'HORMEL, PHILLY STYLE STEAK', ""STOUFFER'S, PHILLY-STYLE STEAK & CHEESE TOASTED SUB""]",234.42777415999998,211.08,10.328400000000002,8.0992,23.5416,0.8160000000000003,462.6,24.84
The Ivy,Old Fashioned Red Velvet Cake,"['RED VELVET OLD FASHIONED POPCORN', 'RED VELVET CAKE, RED VELVET', 'RED VELVET CAKE, RED VELVET', 'OLD FASHION CRUMB CAKE, OLD FASHION', '8"" RED VELVET CAKE, RED VELVET', 'RED VELVET CAKE MIX, RED VELVET', 'RED VELVET CAKE MIX, RED VELVET', 'RED VELVET CREME CAKE, RED VELVET', 'RED VELVET TEA CAKES, RED VELVET', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', '4"" RED VELVET VALENTINE CAKE, RED VELVET', 'RED VELVET DELUXE CAKE MIX, RED VELVET', 'RED VELVET DELUXE PETITE CAKE, RED VELVET']",303.27968,395.16,4.6064,17.264400000000002,57.2068,2.791666666666666,403.12,35.26086956521739
The Ivy,Crispy Blue Lake Beans,"['BLUE LAKE GREEN BEANS', 'BLUE LAKE GREEN BEANS', 'BLUE LAKE GREEN BEANS', 'BLUE LAKE GREEN BEANS', 'BLUE LAKE CUT GREEN BEANS', 'BLUE LAKE CUT GREEN BEANS', 'BLUE LAKE CUT GREEN BEANS', 'BLUE LAKE CUT GREEN BEANS', 'CUT BLUE LAKE GREEN BEANS', 'CUT BLUE LAKE GREEN BEANS', 'SPARTAN, BLUE LAKE GREEN BEANS', 'SPARTAN, BLUE LAKE GREEN BEANS', 'ALLENS, BLUE LAKE CUT GREEN BEANS', 'FANCY CUT BLUE LAKE GREEN BEANS', 'HANOVER, BLUE LAKE CUT GREEN BEANS', 'HANOVER, BLUE LAKE CUT GREEN BEANS', 'IGA, CUT BLUE LAKE GREEN BEANS', 'SPARTAN, BLUE LAKE CUT GREEN BEANS', 'ARGO, FRENCH STYLE, BLUE LAKE, GREEN BEANS', 'BLUE LAKE WHOLE GREEN BEANS WITH SEA SALT', 'SPARTAN, FRENCH STYLE BLUE LAKE GREEN BEANS', 'WYLWOOD, BLUE LAKE GREEN BEANS, CUT, NO SALT ADDED', 'GREAT LAKES CHEESE, CRUMBLED BLUE CHEESE', 'BLUE LAKE CUT GREEN BEANS AND WHOLE POTATOES IN HAM FLAVORED SAUCE', 'BEAR LAKE RASPBERRY TAFFY, BEAR LAKE RASPBERRY']",151.14555635999997,46.0,1.7191999999999998,1.4452,6.444399999999999,1.3599999999999994,270.68,3.56
The Ivy,Famous Prime Rib Nik Niks,"['NIK-L-NIP WAX BOTTLES CLASSIC CANDIES, NIK-L-NIP WAX BOTTLES', 'NIK-L-NIP WAX BOTTLES CANDY SHOPPE', 'PRIME RIB SEASONING, PRIME RIB', 'PRIME RIB STEAK BURGER, PRIME RIB', 'PRIME RIB KETTLE CHIPS, PRIME RIB', 'PRIME RIB RUB', 'PRIME RIB SEASONING', 'PRIME RIB STEAKBURGER', 'PRIME RIB FLAVORED KETTLE POTATO CHIPS, PRIME RIB', 'PRIME RIB GOURMET SLIDERS', 'PRIME RIB STEAK SEASONING', 'PRIME RIB SEASONED BEEF PATTIES', ""PAPPY'S CHOICE, PRIME RIB RUB"", 'PRIME RIB STEAK BEEF PATTIES', 'PRIME RIB STREAK SEASONING, STEAK', 'PUB STYLE PRIME RIB BURGER', 'BEEF TENDER CUTS, PRIME RIB SEASONING', 'FULLY COOKED BONELESS BEEF PRIME RIB', ""JACK LINK'S, TENDER CUTS PRIME RIB SEASONING"", 'PRIME RIB WITH HORSERADISH CHEESE BRATS, HORSERADISH CHEESE', '7 SELECT, FLAVORED WAVY POTATO CHIPS, PRIME RIB', 'SALSA PRIME QUESADILLA, SALSA PRIME', 'THE PRIME BURGER', 'GRILLERS PRIME VEGGIE BURGERS, GRILLERS PRIME', 'FAMOUS BREADS']",98.43666196000002,223.32,11.621200000000002,11.549199999999999,19.6484,1.6473684210526316,3836.08,38.4
The Ivy,Veggie Burger,"['VEGGIE BURGER', 'VEGGIE BURGER', 'VEGGIE BURGER', 'VEGGIE BURGER', 'VEGGIE BURGER', 'VEGGIE BURGER', 'VEGGIE BURGER', 'VEGGIE BURGER', 'VEGGIE BURGER', 'VEGGIE BURGERS', 'VEGGIE BURGERS', 'VEGGIE BURGERS', 'VEGGIE BURGERS', 'VEGGIE BURGERS', 'VEGGIE BURGERS', 'VEGGIE BURGERS', 'VEGGIE BURGERS', 'VEGGIE BURGERS', 'VEGGIE VEGAN BURGERS, VEGGIE', 'BLUE MANGO VEGGIE BURGERS, BURGERS', 'ASIAN VEGGIE BURGERS', 'CALIFORNIA VEGGIE BURGER', 'CALIFORNIA VEGGIE BURGERS', 'CALIFORNIA VEGGIE BURGERS', 'GARDEIN, VEGGIE BURGER']",469.19429307999985,186.29166666666666,8.880833333333332,9.491249999999999,19.044166666666666,4.604166666666666,370.5,2.6818181818181817
The Original Pantry,Old Fashioned Red Velvet Cake,"['RED VELVET OLD FASHIONED POPCORN', 'RED VELVET CAKE, RED VELVET', 'RED VELVET CAKE, RED VELVET', 'OLD FASHION CRUMB CAKE, OLD FASHION', '8"" RED VELVET CAKE, RED VELVET', 'RED VELVET CAKE MIX, RED VELVET', 'RED VELVET CAKE MIX, RED VELVET', 'RED VELVET CREME CAKE, RED VELVET', 'RED VELVET TEA CAKES, RED VELVET', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', 'RED VELVET CAKE', '4"" RED VELVET VALENTINE CAKE, RED VELVET', 'RED VELVET DELUXE CAKE MIX, RED VELVET', 'RED VELVET DELUXE PETITE CAKE, RED VELVET']",303.27968,395.16,4.6064,17.264400000000002,57.2068,2.791666666666666,403.12,35.26086956521739
Tocaya Organica,Plantain Chips,"['PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS', 'PLANTAIN CHIPS']",1020.9968280000003,513.32,3.3679999999999986,26.264800000000005,65.704,4.219999999999998,237.92,0.0
The Original Pantry,Mesquite Grilled Natural Pork Baby Back Ribs with Ricky s Homemade Barbecue Sauce Served with Freshly Cut French,"['BABY BACK RIBS WITH BARBECUE SAUCE', 'PRE-CUT BABY BACK PORK RIBS', 'PORK BABY BACK RIBS', 'BABY BACK PORK RIBS', 'BABY BACK PORK RIBS', 'BABY BACK PORK RIBS', 'BABY BACK PORK RIBS', 'PORK BABY BACK RIBS', 'BABY BACK PORK RIBS IN BBQ SAUCE', 'BABY BACK PORK RIBS IN BBQ SAUCE', 'BABY BACK PORK RIBS WITH BARBEQUE SAUCE', 'BABY BACK PORK RIBS WITH BARBEQUE SAUCE', 'BABY BACK PORK RIBS WITH BBQ SAUCE', 'BARBECUE SMOKED & FULLY COOKED SEASONED AND SAUCED PORK BABY BACK RIBS, BARBECUE', 'BABY BACK RIB SAUCE', 'ORIGINAL PORK BABY BACK RIBS', 'BARBECUE SMOKED & FULLY COOKED SEASONED AND SAUCED PORK BABY BACK RIBS', 'BARBECUE SMOKED & FULLY COOKED SEASONED AND SAUCED PORK BABY BACK RIBS', ""SAM'S JOINT, PORK BABY BACK RIBS WITH SAUCE"", 'ORIGINAL BBQ SAUCE PORK BABY BACK RIBS', 'PORK BABY BACK RIBS ORIGINAL BBQ SAUCE', 'RIBS WITH BBQ SAUCE, SEASONED BABY BACK PORK', 'BABY BACK RIB', 'BABY BACK RIBS', 'BABY BACK RIBS']",580.0680864,227.12,13.8728,13.037200000000002,12.458400000000001,0.16818181818181818,454.84,54.0
The Original Pantry,Famous Prime Rib Nik Niks,"['NIK-L-NIP WAX BOTTLES CLASSIC CANDIES, NIK-L-NIP WAX BOTTLES', 'NIK-L-NIP WAX BOTTLES CANDY SHOPPE', 'PRIME RIB SEASONING, PRIME RIB', 'PRIME RIB STEAK BURGER, PRIME RIB', 'PRIME RIB KETTLE CHIPS, PRIME RIB', 'PRIME RIB RUB', 'PRIME RIB SEASONING', 'PRIME RIB STEAKBURGER', 'PRIME RIB FLAVORED KETTLE POTATO CHIPS, PRIME RIB', 'PRIME RIB GOURMET SLIDERS', 'PRIME RIB STEAK SEASONING', 'PRIME RIB SEASONED BEEF PATTIES', ""PAPPY'S CHOICE, PRIME RIB RUB"", 'PRIME RIB STEAK BEEF PATTIES', 'PRIME RIB STREAK SEASONING, STEAK', 'PUB STYLE PRIME RIB BURGER', 'BEEF TENDER CUTS, PRIME RIB SEASONING', 'FULLY COOKED BONELESS BEEF PRIME RIB', ""JACK LINK'S, TENDER CUTS PRIME RIB SEASONING"", 'PRIME RIB WITH HORSERADISH CHEESE BRATS, HORSERADISH CHEESE', '7 SELECT, FLAVORED WAVY POTATO CHIPS, PRIME RIB', 'SALSA PRIME QUESADILLA, SALSA PRIME', 'THE PRIME BURGER', 'GRILLERS PRIME VEGGIE BURGERS, GRILLERS PRIME', 'FAMOUS BREADS']",98.43666196000002,223.32,11.621200000000002,11.549199999999999,19.6484,1.6473684210526316,3836.08,38.4
The Rose Venice,Corn Tortilla,"['CORN TORTILLA', 'CORN TORTILLA', 'CORN TORTILLA', 'CORN TORTILLA', 'CORN TORTILLA', 'CORN TORTILLA', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS, CORN', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS', 'CORN TORTILLAS']",201.7487968,225.24,5.244400000000001,2.4595833333333337,46.9244,4.716,4596.454545454545,0.0
The Original Pantry,Ahi Tuna Burger,"['AHI TUNA BURGERS', 'TERIYAKI AHI TUNA BURGERS', 'AHI TUNA BURGER WITH GARDEN VEGETABLES', 'AHI TUNA', 'AHI TUNA STEAK', 'AHI TUNA STEAK', 'AHI TUNA STEAKS', 'AHI TUNA STEAKS', 'PRIME CUT SEARED&SLICED AHI TUNA, AHI TUNA', 'SMOKED AHI TUNA POKE BOWL, SMOKED AHI TUNA', 'WILD CAUGHT AHI TUNA', 'PREMIUM AHI TUNA STEAKS', 'AHI TUNA POKE WITH SAUCE', 'SEARED AHI TUNA SLICES', 'WILD CAUGHT AHI TUNA', 'TUNA BURGERS', 'SKINLESS, BONELESS WILD CAUGHT AHI TUNA CENTER CUT STEAKS, AHI TUNA', 'WILD CAUGHT AHI TUNA STEAKS', 'CENTER CUT AHI TUNA STEAK', '4 OZ AHI TUNA STEAK', '6 OZ AHI TUNA STEAK', '8 OZ AHI TUNA STEAK', 'EMPRESS INTERNATIONAL LTD., AHI TUNA', 'SOLID WILD TUNA STEAK, AHI', 'WILD CAUGHT AHI TUNA STEAK']",212.72103192000003,113.44,23.2668,0.9703999999999999,2.040833333333333,0.17391304347826086,158.84,35.28
The Ivy,Ahi Tuna Burger,"['AHI TUNA BURGERS', 'TERIYAKI AHI TUNA BURGERS', 'AHI TUNA BURGER WITH GARDEN VEGETABLES', 'AHI TUNA', 'AHI TUNA STEAK', 'AHI TUNA STEAK', 'AHI TUNA STEAKS', 'AHI TUNA STEAKS', 'PRIME CUT SEARED&SLICED AHI TUNA, AHI TUNA', 'SMOKED AHI TUNA POKE BOWL, SMOKED AHI TUNA', 'WILD CAUGHT AHI TUNA', 'PREMIUM AHI TUNA STEAKS', 'AHI TUNA POKE WITH SAUCE', 'SEARED AHI TUNA SLICES', 'WILD CAUGHT AHI TUNA', 'TUNA BURGERS', 'SKINLESS, BONELESS WILD CAUGHT AHI TUNA CENTER CUT STEAKS, AHI TUNA', 'WILD CAUGHT AHI TUNA STEAKS', 'CENTER CUT AHI TUNA STEAK', '4 OZ AHI TUNA STEAK', '6 OZ AHI TUNA STEAK', '8 OZ AHI TUNA STEAK', 'EMPRESS INTERNATIONAL LTD., AHI TUNA', 'SOLID WILD TUNA STEAK, AHI', 'WILD CAUGHT AHI TUNA STEAK']",212.72103192000003,113.44,23.2668,0.9703999999999999,2.040833333333333,0.17391304347826086,158.84,35.28
The Misfit Restaurant + Bar,Carrot Coconut Curry Soup,"['COCONUT CURRY WITH CHICKEN SOUP, COCONUT CURRY WITH CHICKEN', 'ORGANIC CARROT COCONUT SOUP, CARROT COCONUT', 'BUTTERNUT SQUASH COCONUT CURRY SOUP, BUTTERNUT SQUASH COCONUT CURRY', 'GREEN CURRY CHICKEN SOUP WITH COCONUT, GREEN CURRY CHICKEN', 'COCONUT CURRY SIMMER SAUCE, COCONUT CURRY', 'ORGANIC CARROT COCONUT GINGER SOUP', 'COCONUT CURRY KORMA SAUCE, COCONUT CURRY KORMA', 'COCONUT VEGETABLE CURRY, MEDIUM CURRY', 'LEMONGRASS CURRY SOUP WITH COCONUT + ALMOND PIECES, LEMONGRASS', 'CHICKEN CURRY SOUP, CHICKEN CURRY', 'CURRY RAMEN NOODLE SOUP, CURRY', 'COCONUT CURRY CASHEWS', 'COCONUT CURRY CHICKEN', 'COCONUT RED CURRY', 'CREAMY COCONUT CURRY', 'MADRAS COCONUT CURRY', 'PUNJABI COCONUT CURRY', 'THAI COCONUT CURRY', 'THAI COCONUT CURRY', 'BOULDER ORGANIC!, CARROT GINGER SOUP WITH COCONUT', 'CHEF-CRAFTED SOUP, CARROT GINGER COCONUT', 'CURRIED PUMPKIN SOUP', 'GREEN CURRY SOUP', 'RED CURRY SOUP', 'THAI CURRY SOUP']",14.297238088000011,142.33333333333334,3.5549999999999993,7.874166666666665,15.557499999999997,2.347826086956522,419.7916666666667,5.35
The Misfit Restaurant + Bar,Taco Bar Tacos Per Person,"['TACO SAUCE, TACO', 'TACO SAUCE, TACO', 'TACO SAUCE, TACO', 'TACO SEASONING, TACO', 'TACO SEASONING, TACO', 'TACO SEASONING, TACO', 'TACO SEASONING, TACO', 'TACO SEASONING, TACO', 'TACOS', 'TACOS', 'ORGANIC TACO SAUCE, TACO', 'PREMIUM TACO SEASONING, TACO', 'TACO DINNER KIT, TACO', 'TACO DINNER KIT, TACO', 'TACO MILD SAUCE, TACO', 'TACO ORGANIC SEASONING, TACO', 'TACO PIZZA KIT, TACO', 'TACO SEASONING MIX, TACO', 'TACO SEASONING MIX, TACO', 'TACO SEASONING MIX, TACO', 'TACO SEASONING MIX, TACO', 'TACO SEASONING MIX, TACO', 'TACO SEASONING MIX, TACO', 'TACO SEASONING MIX, TACO', 'TACO SEASONING MIX, TACO']",222.4959512,230.17391304347825,3.8486363636363636,2.281578947368421,40.71695652173912,6.166666666666667,4199.521739130435,17.9
The Ivy,The Best Crab Cakes,"['CRAB CAKES', 'CRAB CAKES', 'CRAB CAKES', 'CRAB CAKES', 'CRAB CAKES', 'CRAB CAKES', 'CRAB CAKES', 'CRAB CAKE CLASSIC MIX, CRAB CAKE', 'CLASSIC CRAB CAKE MIX, CLASSIC CRAB CAKE', 'HAND MADE CRAB CAKES, CRAB', '3 CRAB CAKES', '5 CRAB CAKES', 'BOARDWALK CRAB CAKES', 'CRAB & SEAFOOD CAKES', 'CRAB & SHRIMP CAKES', 'CRAB & SHRIMP CAKES', 'CRAB CAKE MIX', 'CRAB CAKE SAUCE', 'CRAB CAKE SAUCE', 'CRAB CAKES, HANDMADE', 'CRAB-LESS CAKES', 'GOURMET CRAB CAKES', 'ICELANDIC, CRAB CAKES', 'JONAH CRAB CAKES', 'JUMBO CRAB CAKES']",19.39404850000001,246.92,10.588,14.927600000000002,14.9384,0.9904761904761905,807.84,90.875
The Original Pantry,Apple Pie,"['APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE', 'APPLE PIE']",823.4215000000003,267.36,2.0584,12.717199999999998,37.120799999999996,1.45,233.96,1.6956521739130435
The Original Pantry,Lieu Dit Melon De Bourgogne Santa Maria,"['REGAL DE BOURGOGNE PAPAYA', 'REGAL DE BOURGOGNE STRAWBERRY/BLUEBERRY', 'ORGANIC SANTA MARIA MARINADE', 'SANTA MARIA ROAST RUB', 'SANTA MARIA STYLE SEASONING', 'SANTA MARIA STYLE SEASONING', 'SANTA MARIA STYLE SEASONING', 'ORIGINAL SANTA MARIA STYLE SEASONING', 'SANTA MARIA BBQ RUB & SPICE', 'SANTA MARIA INSPIRED PORK ROAST', 'SANTA MARIA TRI TIP SEASONING', 'AGUA FRESCA DE MELON', 'TRADITION BOURGOGNE', 'ORIGINAL SANTA MARIA VALLEY STYLE SALSA', 'SANTA MARIA STYLE SEASONING ARTISAN FOODS', 'MOGU MOGU, MELON FLAVORED DRINK WITH NATA DE COCO, MELON', 'WHOLE FOODS MARKET, ORGANIC SANTA MARIA GRILL COOKING SEASONING', 'MARIA BISCUITS', 'MARIA COOKIES', 'MARIA COOKIES', 'MARIA COOKIES', 'MARIA COOKIES', 'MARIA COOKIES', 'MARIA COOKIES', 'MARIA COOKIES']",86.2707174,218.28,4.1668,7.645999999999999,33.5508,1.325,8303.24,23.125
The Ivy,Two Kings Pinot Noir Sonoma County,"['COLUMBUS, PINOT NOIR WINE SALAME', 'NAPA VALLEY NATURALS, PINOT NOIR RESERVE WINE VINEGAR', 'OREGON GROWERS & SHIPPERS, STRAWBERRY PINOT NOIR FRUIT SPREAD', 'KOZLOWSKI FARMS, SONOMA COUNTY CLASSICS, FIVE PEPPER PRESERVE', 'SONOMA COUNTY CLASSICS, KOZLOWSKI FARMS, SEEDLESS BLACKBERRY JAM', 'JACOBSEN SALT CO., PINOT NOIR, PURE FLAKE, LEMON ZEST', 'TACOMA BOYS, MOROCCAN MARINARA PASTA SAUCE WITH PINOT NOIR WINE', 'KOZLOWSKI FARMS, SONOMA COUNTY CLASSICS, OLD FASHIONED APRICOT JAM', 'KOZLOWSKI FARMS, SONOMA COUNTY CLASSICS, SYRUP & SAUCE, RED RASPBERRY', 'CHOCOLAT NOIR', 'KOZLOWSKI FARMS, SONOMA COUNTY CLASSICS, BLACKBERRY SYRUP & SAUCE, BLACKBERRY SYRUP & SAUCE', 'KOZLOWSKI FARMS, SONOMA COUNTY CLASSICS, GRILLING & DIPPING SAUCE, RASPBERRY & ROASTED CHIPOTLE', ""KOZLOWSKI FARMS, SONOMA COUNTY CLASSICS, OL' UNCLE CAL'S SWEET & HOT MUSTARD"", 'PINOT BEAN DIP', 'DOOR COUNTY BRATWURST', 'DOOR COUNTY QUENCHER', ""COTE D'OR NOIR DE NOIR CHOCOLATE TABLET DARK"", 'BALSAMIC REDUCTION SONOMA', 'CHICKEN SALAD SONOMA', 'SONOMA CHICKEN SALAD', 'SONOMA VEGGIE BURGER', 'SONOMA PEPPER CRACKED PEPPER & CITRUS BLEND, SONOMA PEPPER', 'MONINI, PINOT WINE VINEGAR', 'PINOT GRIS WHITE CHOCOLATE', 'DARK NOIR WAFER, FONDENTE']",8.549985459999982,224.08695652173913,3.89,9.244399999999999,30.207499999999996,1.7166666666666663,1497.68,14.823529411764707
The Original Pantry,Ch teau Puy Blanquet St Emilion Grand Cru ,"['ORIGINAL GRAND CRU ALPINE-STYLE CHEESE, ORIGINAL GRAND CRU', 'GRAND CRU OLIVE OIL', 'RODENBACH Grand Cru 33cl', 'RODENBACH Grand Cru 75cl', 'CURRY & MANGO GRAND CRU MUSTARD', 'ORGANIC GRAND CRU OLIVE OIL', 'BF PORTERHOUSE ST CH 24OZ', 'ROTH, GRAND CRU, ALPINE-STYLE CHEESE', 'HONEY & CHILI GRAND CRU MUSTARD, HONEY & CHILI', 'SLICED GRAND CRU ALPINE-STYLE CHEESE, ORIGINAL', 'LE PUY LENTILS', '38OZ CH PORTERHOUSE', 'ULTIMATE FIREHOUSE CHEF-CREATED CHEESES BLEND, GRAND CRU, 3 CHILE PEPPER GOUDA & SMOKED FONTINA', 'GRAND TRUFFLES', 'GRAND TRUFFLES', 'GRAND TRUFFLES', 'GRAND CENTRAL BAKING COMPANY, GRANDE BOLO', 'BASEBALL CUT CH SIRLOIN', 'BEEF TENDERLOIN CH PSMO', 'BEEF, PORTERHOUSE CH 16OZ', 'FILLET OF SIRLOIN CH 6OZ', 'OUTSIDE SKIRTS CH ANGUS', 'SIRLOIN STK CH ANGUSCC6OZ', 'SCALLOP ST JACQUE', ""ST PATRICK'S CUPCAKES""]",26.035068800000026,341.95652173913044,14.771739130434778,23.515652173913043,18.532727272727275,0.66,499.5652173913044,43.08695652173913
The Misfit Restaurant + Bar,Ahi Tuna Burger,"['AHI TUNA BURGERS', 'TERIYAKI AHI TUNA BURGERS', 'AHI TUNA BURGER WITH GARDEN VEGETABLES', 'AHI TUNA', 'AHI TUNA STEAK', 'AHI TUNA STEAK', 'AHI TUNA STEAKS', 'AHI TUNA STEAKS', 'PRIME CUT SEARED&SLICED AHI TUNA, AHI TUNA', 'SMOKED AHI TUNA POKE BOWL, SMOKED AHI TUNA', 'WILD CAUGHT AHI TUNA', 'PREMIUM AHI TUNA STEAKS', 'AHI TUNA POKE WITH SAUCE', 'SEARED AHI TUNA SLICES', 'WILD CAUGHT AHI TUNA', 'TUNA BURGERS', 'SKINLESS, BONELESS WILD CAUGHT AHI TUNA CENTER CUT STEAKS, AHI TUNA', 'WILD CAUGHT AHI TUNA STEAKS', 'CENTER CUT AHI TUNA STEAK', '4 OZ AHI TUNA STEAK', '6 OZ AHI TUNA STEAK', '8 OZ AHI TUNA STEAK', 'EMPRESS INTERNATIONAL LTD., AHI TUNA', 'SOLID WILD TUNA STEAK, AHI', 'WILD CAUGHT AHI TUNA STEAK']",212.72103192000003,113.44,23.2668,0.9703999999999999,2.040833333333333,0.17391304347826086,158.84,35.28
